ID_Juego,Titulo,Plataforma,Genero,Publisher,Fecha_Lanzamiento,Ventas_NA_Millones,Ventas_EU_Millones,Ventas_JP_Millones,Ventas_Otros_Millones,Puntuacion_Critica,Puntuacion_Usuarios,Ventas_Globales_Millones,Anio_Lanzamiento,Mes_Lanzamiento,Trimestre
GME-03918,Ultra Assault 5,Xbox One,Accion,Square Enix,2020-07-06,3.49,1.75,0.62,0.22,67,6.3,6.08,2020,7,3
GME-03919,Chrono Dominion 5,Xbox Series X,Estrategia,Nintendo,2019-07-29,0.24,2.12,0.4,0.02,68,7.3,2.77,2019,7,3
GME-03920,Eternal Vanguard 5,Mobile,Simulacion,Tencent,2019-09-29,1.49,0.38,0.69,0.47,74,6.9,3.03,2019,9,3
GME-03921,Mystic Blade 5,PS4,Accion,Ubisoft,2019-06-28,2.34,1.73,0.15,0.12,72,7.6,4.35,2019,6,2
GME-03922,Savage Force 5,Nintendo Switch,RPG,Sony,2020-01-19,0.49,0.71,0.13,0.04,64,6.4,1.36,2020,1,1
GME-03923,Grand Protocol 5,PS5,Simulacion,Microsoft,2021-06-01,3.68,1.3,0.44,0.2,70,7.0,5.62,2021,6,2
GME-03924,Epic Drift 5,PC,Deportes,Microsoft,2021-07-08,2.16,0.69,0.72,0.33,64,6.3,3.9,2021,7,3
GME-03925,Wild Reign 5,Xbox One,Estrategia,Take-Two,2022-02-14,0.89,0.67,0.4,1.22,71,6.4,3.17,2022,2,1
GME-03926,Rogue Nexus 5,PS5,Puzzle,Take-Two,2022-02-10,0.84,1.18,0.33,0.67,67,6.5,3.01,2022,2,1
GME-03927,Silent Forge 5,PS4,Deportes,Sony,2021-11-15,1.07,2.18,0.05,0.63,69,7.5,3.94,2021,11,4
GME-03928,Ancient Hunters 5,PC,Estrategia,Nintendo,2021-04-15,9.13,1.03,0.14,0.06,82,8.4,10.37,2021,4,2
GME-03929,Inferno Empire 5,PC,Deportes,Square Enix,2019-07-31,2.16,0.36,1.59,0.31,60,5.8,4.42,2019,7,3
GME-03930,Turbo Zero 5,PS4,Puzzle,Ubisoft,2019-02-23,0.92,0.8,0.38,0.01,69,6.2,2.11,2019,2,1
GME-03931,Shadow Quest 5,Xbox Series X,Accion,Take-Two,2019-07-03,2.28,1.97,0.13,0.01,68,7.8,4.39,2019,7,3
GME-03932,Dark Wars 5,Xbox One,Shooter,EA,2020-12-25,0.36,0.47,0.13,0.11,45,4.4,1.07,2020,12,4
GME-03933,Neon Legends 5,PS4,Deportes,Activision,2022-02-09,0.06,0.41,0.7,0.15,51,5.5,1.32,2022,2,1
GME-03934,Cyber Chronicles 5,Nintendo Switch,Deportes,Nintendo,2019-07-10,0.48,0.26,1.48,0.23,70,7.3,2.46,2019,7,3
GME-03935,Iron Rising 5,Nintendo Switch,Shooter,Take-Two,2022-05-07,4.57,0.1,2.65,0.3,91,9.4,7.62,2022,5,2
GME-03936,Star Odyssey 5,PS5,Puzzle,Tencent,2022-05-09,1.66,0.23,0.32,0.14,82,7.0,2.35,2022,5,2
GME-03937,Blood Arena 5,Xbox One,Deportes,Activision,2023-05-26,0.22,0.18,0.2,0.57,60,5.8,1.17,2023,5,2
GME-03938,Crystal Frontier 5,Xbox One,Deportes,Sony,2020-10-26,0.62,2.05,0.02,0.06,64,5.7,2.75,2020,10,4
GME-03939,Phantom Tactics 5,PC,Accion,EA,2023-11-04,0.44,0.2,0.05,0.37,54,5.5,1.06,2023,11,4
GME-03940,Storm Horizon 5,PC,Simulacion,Nintendo,2021-02-27,0.9,1.45,0.56,0.17,100,10.0,3.07,2021,2,1
GME-03941,Solar Saga 5,PS5,Puzzle,Microsoft,2019-01-26,1.15,1.83,0.05,0.54,56,5.8,3.57,2019,1,1
GME-03942,Frozen Legacy 5,Xbox Series X,Estrategia,EA,2020-08-20,1.35,0.94,0.05,0.46,67,6.3,2.79,2020,8,3
GME-03943,Golden Fury 5,Xbox Series X,Shooter,EA,2021-04-27,7.63,0.36,0.81,0.02,72,7.7,8.82,2021,4,2
GME-03944,Lost Reborn 5,Mobile,Deportes,Microsoft,2021-03-05,0.74,0.27,0.91,0.3,75,7.9,2.22,2021,3,1
GME-03945,Final Evolution 5,PS5,Aventura,Square Enix,2023-05-15,2.17,0.41,0.04,0.6,58,4.8,3.21,2023,5,2
GME-03946,Hyper Worlds 5,PS4,Accion,Activision,2019-06-23,0.23,1.81,0.08,0.2,46,4.0,2.31,2019,6,2
GME-03947,Mega Strike 5,Mobile,Deportes,Square Enix,2023-01-24,1.5,0.52,0.55,0.08,65,7.1,2.65,2023,1,1
GME-03948,Ultra Assault 5,Mobile,Estrategia,Take-Two,2022-02-19,2.39,0.25,0.92,0.19,64,5.9,3.75,2022,2,1
GME-03949,Chrono Dominion 5,PS5,Deportes,EA,2020-05-12,0.82,0.67,0.86,0.15,92,8.6,2.5,2020,5,2
GME-03950,Eternal Vanguard 5,PS4,Accion,Microsoft,2022-03-17,2.75,0.93,0.42,0.4,78,7.6,4.49,2022,3,1
GME-03951,Mystic Blade 5,Nintendo Switch,Estrategia,Ubisoft,2021-12-03,4.09,0.1,0.48,0.28,30,3.2,4.95,2021,12,4
GME-03952,Savage Force 5,Mobile,RPG,Square Enix,2019-12-14,0.85,0.53,1.1,0.17,81,8.3,2.66,2019,12,4
GME-03953,Grand Protocol 5,PS5,Accion,EA,2022-11-04,2.12,0.96,0.13,0.17,59,6.1,3.38,2022,11,4
GME-03954,Epic Drift 5,Xbox One,Deportes,Microsoft,2021-02-18,0.42,1.91,0.21,0.11,80,9.0,2.65,2021,2,1
GME-03955,Wild Reign 5,Xbox Series X,Deportes,Activision,2019-12-14,6.8,0.31,0.36,0.03,100,9.8,7.5,2019,12,4
GME-03956,Rogue Nexus 5,Xbox One,RPG,Nintendo,2019-10-12,2.06,0.52,2.17,0.21,65,7.3,4.96,2019,10,4
GME-03957,Silent Forge 5,Xbox Series X,Deportes,Sony,2020-07-04,1.84,0.04,2.4,0.14,94,9.4,4.42,2020,7,3
GME-03958,Ancient Hunters 5,Xbox Series X,Puzzle,Microsoft,2020-09-08,1.15,1.71,0.24,0.17,69,6.0,3.27,2020,9,3
GME-03959,Inferno Empire 5,PS5,Deportes,Square Enix,2020-07-03,1.85,1.15,0.15,0.0,35,3.9,3.15,2020,7,3
GME-03960,Turbo Zero 5,PS4,Accion,Activision,2021-10-06,0.31,2.03,0.38,0.81,61,5.8,3.53,2021,10,4
GME-03961,Shadow Quest 5,PS5,Estrategia,Sony,2019-10-26,6.7,2.48,0.64,0.06,69,6.1,9.88,2019,10,4
GME-03962,Dark Wars 5,Xbox One,Simulacion,Microsoft,2019-05-10,0.97,0.96,0.4,0.33,60,6.6,2.66,2019,5,2
GME-03963,Neon Legends 5,Xbox Series X,RPG,EA,2019-12-09,0.97,1.39,0.16,0.1,62,6.3,2.62,2019,12,4
GME-03964,Cyber Chronicles 5,Nintendo Switch,Accion,Take-Two,2021-06-09,6.19,0.38,0.9,0.39,67,6.2,7.87,2021,6,2
GME-03965,Iron Rising 5,Xbox Series X,Accion,Ubisoft,2020-07-19,0.07,0.23,0.24,0.15,85,8.3,0.69,2020,7,3
GME-03966,Star Odyssey 5,PS4,Simulacion,Activision,2021-05-12,2.09,1.46,0.28,0.06,56,5.8,3.89,2021,5,2
GME-03967,Blood Arena 5,PS5,RPG,EA,2020-09-05,0.25,0.92,1.85,0.52,55,5.7,3.54,2020,9,3
GME-03968,Crystal Frontier 5,Xbox Series X,RPG,EA,2021-09-18,11.64,1.15,0.33,0.87,85,9.6,13.99,2021,9,3
GME-03969,Phantom Tactics 5,Nintendo Switch,Simulacion,EA,2023-05-22,1.41,0.11,0.54,0.15,65,6.4,2.22,2023,5,2
GME-03970,Storm Horizon 5,Xbox Series X,Aventura,Activision,2019-06-07,0.39,0.59,0.07,0.29,73,7.3,1.35,2019,6,2
GME-03971,Solar Saga 5,Xbox One,Estrategia,Tencent,2021-01-09,0.41,1.13,0.38,0.05,68,7.7,1.97,2021,1,1
GME-03972,Frozen Legacy 5,Nintendo Switch,Deportes,Activision,2020-05-30,4.29,1.6,1.17,0.46,49,3.9,7.52,2020,5,2
GME-03973,Golden Fury 5,Nintendo Switch,RPG,Take-Two,2020-05-20,0.09,0.8,1.88,0.29,77,7.8,3.06,2020,5,2
GME-03974,Lost Reborn 5,PS4,Aventura,Square Enix,2023-01-16,0.51,0.32,0.19,0.19,62,5.7,1.22,2023,1,1
GME-03975,Final Evolution 5,PC,Deportes,Microsoft,2022-07-04,2.96,2.82,0.29,0.14,77,8.0,6.22,2022,7,3
GME-03976,Hyper Worlds 5,Xbox One,Deportes,Nintendo,2021-10-12,0.87,4.35,0.69,0.52,71,7.0,6.43,2021,10,4
GME-03977,Mega Strike 5,Nintendo Switch,Simulacion,Microsoft,2022-05-01,1.07,5.88,0.72,0.65,55,5.0,8.32,2022,5,2
GME-03978,Ultra Assault 5,Mobile,Puzzle,Tencent,2022-06-16,0.98,0.67,0.12,1.13,80,8.3,2.89,2022,6,2
GME-03979,Chrono Dominion 5,PS5,RPG,EA,2020-02-05,5.24,0.06,0.72,0.1,55,5.1,6.14,2020,2,1
GME-03980,Eternal Vanguard 5,PS5,Shooter,Sony,2021-07-26,0.32,0.99,1.91,0.45,88,8.7,3.67,2021,7,3
GME-03981,Mystic Blade 5,PS4,Simulacion,Square Enix,2019-08-08,0.11,0.32,0.4,0.16,82,8.6,0.99,2019,8,3
GME-03982,Savage Force 5,Xbox One,Accion,Activision,2019-10-05,0.03,2.02,0.0,0.03,91,8.9,2.08,2019,10,4
GME-03983,Grand Protocol 5,PS4,Deportes,Activision,2020-09-15,0.29,1.21,0.71,0.1,87,8.6,2.3,2020,9,3
GME-03984,Epic Drift 5,Mobile,Deportes,Activision,2019-01-14,1.28,0.24,0.59,0.32,83,8.3,2.43,2019,1,1
GME-03985,Wild Reign 5,PS5,Shooter,Tencent,2021-03-21,1.17,3.71,0.44,0.58,65,5.7,5.91,2021,3,1
GME-03986,Rogue Nexus 5,Xbox Series X,Shooter,Tencent,2020-11-11,0.0,3.02,0.09,0.02,70,7.0,3.13,2020,11,4
GME-03987,Silent Forge 5,PC,Shooter,Tencent,2023-09-20,0.77,0.2,0.11,0.27,54,4.7,1.35,2023,9,3
GME-03988,Ancient Hunters 5,PC,Estrategia,Microsoft,2022-06-24,1.54,1.27,0.19,0.29,93,8.7,3.3,2022,6,2
GME-03989,Inferno Empire 5,PS4,RPG,Activision,2021-02-17,1.26,0.24,0.15,0.07,69,6.7,1.72,2021,2,1
GME-03990,Turbo Zero 5,PS5,Puzzle,Take-Two,2023-07-05,5.54,0.5,0.3,0.3,67,6.4,6.64,2023,7,3
GME-03991,Shadow Quest 5,Mobile,RPG,Sony,2023-11-01,3.84,2.49,1.66,0.09,77,7.7,8.07,2023,11,4
GME-03992,Dark Wars 5,Mobile,Shooter,Sony,2020-11-05,3.77,9.73,0.06,0.21,83,8.5,13.77,2020,11,4
GME-03993,Neon Legends 5,PS4,Puzzle,Activision,2021-06-20,1.99,0.04,0.59,0.81,69,7.0,3.42,2021,6,2
GME-03994,Cyber Chronicles 5,PS5,Shooter,Take-Two,2020-11-16,0.09,4.57,0.61,0.03,67,6.6,5.3,2020,11,4
GME-03995,Iron Rising 5,Xbox One,Puzzle,Ubisoft,2021-05-31,0.0,1.73,0.35,0.9,67,6.8,2.98,2021,5,2
GME-03996,Star Odyssey 5,Xbox Series X,Estrategia,Microsoft,2023-07-29,1.53,4.93,0.36,0.11,100,9.9,6.93,2023,7,3
GME-03997,Blood Arena 5,PS5,Accion,Nintendo,2023-08-14,1.23,0.62,1.17,0.05,83,8.1,3.07,2023,8,3
GME-03998,Crystal Frontier 5,Mobile,Accion,Nintendo,2023-10-27,4.2,5.01,0.88,0.54,93,9.7,10.64,2023,10,4
GME-03999,Phantom Tactics 5,Mobile,Shooter,Nintendo,2022-08-26,0.62,0.59,1.26,0.13,68,6.3,2.61,2022,8,3
GME-04000,Storm Horizon 5,PC,Shooter,Activision,2022-05-02,0.28,0.08,0.07,0.01,39,4.5,0.44,2022,5,2
GME-04001,Solar Saga 5,PS5,Puzzle,Sony,2019-10-06,0.95,0.89,1.07,0.1,89,9.1,3.01,2019,10,4
GME-04002,Frozen Legacy 5,Mobile,Puzzle,EA,2020-09-07,1.56,1.1,0.63,0.02,70,6.5,3.3,2020,9,3
GME-04003,Golden Fury 5,Mobile,Estrategia,Tencent,2020-10-18,1.73,2.01,0.11,0.02,47,4.5,3.87,2020,10,4
GME-04004,Lost Reborn 5,PS5,RPG,Nintendo,2022-05-20,0.53,0.84,4.11,0.14,63,6.2,5.62,2022,5,2
GME-04005,Final Evolution 5,PC,Simulacion,Ubisoft,2022-11-24,0.3,0.27,0.63,0.02,61,5.9,1.22,2022,11,4
GME-04006,Hyper Worlds 5,Xbox One,Aventura,EA,2020-02-16,1.18,0.53,0.59,0.19,70,7.1,2.49,2020,2,1
GME-04007,Mega Strike 5,Mobile,Aventura,Microsoft,2021-09-08,2.9,0.31,0.21,0.1,52,4.8,3.52,2021,9,3
GME-04008,Ultra Assault 5,Xbox Series X,RPG,EA,2020-10-05,1.06,2.47,0.7,0.07,79,7.4,4.3,2020,10,4
GME-04009,Chrono Dominion 5,PS4,Puzzle,Tencent,2019-12-30,2.43,1.77,0.9,0.02,94,9.6,5.13,2019,12,4
GME-04010,Eternal Vanguard 5,PC,Shooter,Square Enix,2021-03-26,1.84,0.4,0.73,0.16,56,6.1,3.13,2021,3,1
GME-04011,Mystic Blade 5,Xbox Series X,Aventura,Activision,2020-10-15,5.08,2.37,0.1,0.72,88,9.0,8.28,2020,10,4
GME-04012,Savage Force 5,PS4,Estrategia,Nintendo,2020-08-19,4.99,0.45,0.45,0.28,92,9.9,6.17,2020,8,3
GME-04013,Grand Protocol 5,Nintendo Switch,Accion,Square Enix,2023-02-14,1.4,0.67,1.09,0.48,65,7.3,3.64,2023,2,1
GME-04014,Epic Drift 5,PS4,Puzzle,Take-Two,2022-11-24,3.12,0.96,0.22,0.0,78,7.4,4.3,2022,11,4
GME-04015,Wild Reign 5,PS5,Accion,Nintendo,2022-07-20,0.58,0.43,0.75,0.32,61,6.6,2.07,2022,7,3
GME-04016,Rogue Nexus 5,PS5,Deportes,Microsoft,2021-10-02,1.73,1.62,0.16,0.03,62,6.9,3.54,2021,10,4
GME-04017,Silent Forge 5,Nintendo Switch,Estrategia,Desconocido,2022-03-25,1.67,0.08,2.27,0.27,75,7.8,4.29,2022,3,1
GME-04018,Ancient Hunters 5,PS5,Aventura,Ubisoft,2023-05-21,0.07,2.06,0.07,0.18,81,7.4,2.38,2023,5,2
GME-04019,Inferno Empire 5,PS4,Simulacion,Activision,2020-05-11,0.01,0.69,0.02,0.38,79,8.3,1.11,2020,5,2
GME-04020,Turbo Zero 5,Nintendo Switch,Deportes,EA,2020-10-29,0.46,0.64,4.77,0.08,71,7.2,5.95,2020,10,4
GME-04021,Shadow Quest 5,Nintendo Switch,Aventura,Activision,2021-02-09,1.23,1.36,0.29,0.18,39,4.6,3.06,2021,2,1
GME-04022,Dark Wars 5,PS4,Estrategia,Sony,2020-07-28,0.3,0.58,0.05,0.31,44,4.6,1.25,2020,7,3
GME-04023,Neon Legends 5,PC,Estrategia,Nintendo,2023-07-31,0.8,0.51,1.32,0.76,58,5.6,3.39,2023,7,3
GME-04024,Cyber Chronicles 5,PC,Simulacion,Activision,2023-05-29,3.49,0.51,0.27,0.14,59,6.2,4.41,2023,5,2
GME-04025,Iron Rising 5,Xbox One,Accion,Nintendo,2021-03-15,0.68,1.16,0.38,0.54,78,7.7,2.76,2021,3,1
GME-04026,Star Odyssey 5,Xbox One,Accion,Square Enix,2021-01-17,1.45,1.23,0.35,0.23,70,7.0,3.26,2021,1,1
GME-04027,Blood Arena 5,Nintendo Switch,Deportes,Sony,2019-08-22,1.38,0.63,0.6,0.49,58,5.9,3.1,2019,8,3
GME-04028,Crystal Frontier 5,Nintendo Switch,Puzzle,Tencent,2022-02-28,0.22,1.31,6.19,0.12,83,7.7,7.85,2022,2,1
GME-04029,Phantom Tactics 5,PS4,Accion,Ubisoft,2020-02-14,1.07,1.43,0.06,0.12,45,4.9,2.67,2020,2,1
GME-04030,Storm Horizon 5,Mobile,RPG,Tencent,2022-04-27,2.22,0.49,0.16,0.21,53,4.8,3.08,2022,4,2
GME-04031,Solar Saga 5,Xbox Series X,Accion,EA,2022-01-22,0.94,0.54,0.15,0.01,60,5.6,1.64,2022,1,1
GME-04032,Frozen Legacy 5,PC,Shooter,Nintendo,2020-01-04,6.63,0.62,1.47,0.75,90,9.1,9.48,2020,1,1
GME-04033,Golden Fury 5,Mobile,Aventura,Take-Two,2022-10-28,4.82,0.39,0.17,0.07,80,8.0,5.45,2022,10,4
GME-04034,Lost Reborn 5,Mobile,Shooter,Tencent,2023-04-22,1.73,2.33,1.91,0.07,91,10.0,6.04,2023,4,2
GME-04035,Final Evolution 5,PS4,Accion,Tencent,2022-01-31,0.59,0.58,0.49,0.1,49,4.3,1.77,2022,1,1
GME-04036,Hyper Worlds 5,PC,RPG,Microsoft,2019-02-25,3.44,0.38,0.23,0.63,85,8.2,4.69,2019,2,1
GME-04037,Mega Strike 5,PS4,Puzzle,Square Enix,2023-01-29,0.85,0.24,0.09,0.16,66,6.4,1.34,2023,1,1
GME-04038,Ultra Assault 5,Xbox Series X,Deportes,Tencent,2021-08-03,6.62,0.11,0.14,0.48,80,8.2,7.34,2021,8,3
GME-04039,Chrono Dominion 5,Nintendo Switch,Shooter,Sony,2022-12-21,0.43,0.41,0.4,0.03,40,4.3,1.27,2022,12,4
GME-04040,Eternal Vanguard 5,Nintendo Switch,Deportes,Microsoft,2020-03-05,2.23,0.39,0.69,0.29,94,9.1,3.6,2020,3,1
GME-04041,Mystic Blade 5,Xbox Series X,RPG,EA,2021-06-16,1.1,0.8,0.39,0.2,80,9.1,2.49,2021,6,2
GME-04042,Savage Force 5,Xbox One,Aventura,Take-Two,2023-06-22,1.82,1.87,0.55,0.37,85,8.5,4.61,2023,6,2
GME-04043,Grand Protocol 5,Xbox One,Aventura,Activision,2020-08-19,10.72,0.04,0.23,0.03,64,6.4,11.01,2020,8,3
GME-04044,Epic Drift 5,Nintendo Switch,RPG,Microsoft,2023-08-30,0.84,1.96,0.4,0.09,71,7.1,3.3,2023,8,3
GME-04045,Wild Reign 5,PS5,Simulacion,Sony,2022-11-19,3.46,0.99,0.27,1.24,80,7.3,5.97,2022,11,4
GME-04046,Rogue Nexus 5,Mobile,Estrategia,Activision,2019-05-22,0.78,0.12,0.15,0.01,69,6.4,1.07,2019,5,2
GME-04047,Silent Forge 5,Xbox One,Simulacion,Tencent,2023-08-05,2.68,0.94,0.48,0.38,74,7.9,4.48,2023,8,3
GME-04048,Ancient Hunters 5,Xbox Series X,Aventura,EA,2023-10-03,7.22,7.19,0.64,0.08,88,8.3,15.13,2023,10,4
GME-04049,Inferno Empire 5,Mobile,Shooter,Microsoft,2023-06-18,5.23,0.14,0.47,0.21,50,4.8,6.04,2023,6,2
GME-04050,Turbo Zero 5,Nintendo Switch,Simulacion,Nintendo,2023-06-17,0.23,1.05,0.77,0.0,66,6.3,2.05,2023,6,2
GME-04051,Shadow Quest 5,PC,RPG,Take-Two,2021-04-17,0.45,0.3,0.09,2.1,70,7.0,2.94,2021,4,2
GME-04052,Dark Wars 5,PC,Aventura,Ubisoft,2022-10-10,3.1,1.24,0.19,0.58,59,5.1,5.11,2022,10,4
GME-04053,Neon Legends 5,Mobile,RPG,Nintendo,2021-10-19,1.53,3.04,0.71,0.33,58,6.2,5.61,2021,10,4
GME-04054,Cyber Chronicles 5,Nintendo Switch,Estrategia,Sony,2019-10-13,1.54,0.44,3.73,0.15,66,6.4,5.86,2019,10,4
GME-04055,Iron Rising 5,PC,RPG,Tencent,2022-07-21,1.55,0.81,0.06,0.38,98,9.6,2.8,2022,7,3
GME-04056,Star Odyssey 5,PC,Accion,Sony,2020-09-12,0.78,0.18,0.92,0.93,76,8.0,2.8,2020,9,3
GME-04057,Blood Arena 5,Xbox One,Puzzle,EA,2020-05-10,1.04,1.1,1.19,0.03,92,8.9,3.37,2020,5,2
GME-04058,Crystal Frontier 5,Nintendo Switch,Simulacion,Microsoft,2020-06-01,0.43,0.85,0.02,0.18,48,4.9,1.48,2020,6,2
GME-04059,Phantom Tactics 5,Mobile,Aventura,Microsoft,2022-09-10,0.28,1.92,0.62,1.28,84,7.8,4.11,2022,9,3
GME-04060,Storm Horizon 5,PS4,Accion,Tencent,2019-11-12,0.05,1.45,0.44,0.01,66,6.9,1.94,2019,11,4
GME-04061,Solar Saga 5,Mobile,Shooter,Sony,2023-01-04,6.87,4.47,0.09,0.15,73,6.8,11.58,2023,1,1
GME-04062,Frozen Legacy 5,PC,RPG,Sony,2021-05-16,2.08,1.86,0.34,0.03,69,6.6,4.31,2021,5,2
GME-04063,Golden Fury 5,Mobile,Estrategia,Microsoft,2023-06-05,0.44,0.53,0.78,0.45,80,7.9,2.2,2023,6,2
GME-04064,Lost Reborn 5,Xbox One,Puzzle,Activision,2021-02-11,1.04,0.72,1.26,0.42,67,7.1,3.43,2021,2,1
GME-04065,Final Evolution 5,PS4,Estrategia,Nintendo,2019-06-01,2.28,0.66,0.03,0.02,68,6.8,2.98,2019,6,2
GME-04066,Hyper Worlds 5,PS5,Accion,Microsoft,2021-07-08,2.35,1.23,0.01,0.27,54,6.1,3.85,2021,7,3
GME-04067,Mega Strike 5,Mobile,Deportes,Microsoft,2022-05-09,1.37,2.3,0.28,0.46,65,5.9,4.41,2022,5,2
GME-04068,Ultra Assault 5,Xbox Series X,Deportes,Sony,2021-09-08,0.95,1.32,0.01,0.6,64,7.1,2.88,2021,9,3
GME-04069,Chrono Dominion 5,Mobile,Deportes,Ubisoft,2022-04-07,5.0,0.2,1.03,0.1,59,6.3,6.32,2022,4,2
GME-04070,Eternal Vanguard 5,Mobile,Aventura,Tencent,2021-03-31,1.89,0.19,0.15,0.03,66,7.4,2.26,2021,3,1
GME-04071,Mystic Blade 5,PS4,Shooter,Ubisoft,2021-12-30,3.5,3.38,1.06,0.03,64,6.8,7.97,2021,12,4
GME-04072,Savage Force 5,Nintendo Switch,RPG,Sony,2021-11-03,2.35,1.84,0.01,0.07,70,7.0,4.27,2021,11,4
GME-04073,Grand Protocol 5,Mobile,Shooter,EA,2023-11-17,3.44,0.41,0.59,0.08,30,2.8,4.51,2023,11,4
GME-04074,Epic Drift 5,PS5,Puzzle,Square Enix,2022-11-17,0.49,1.08,0.5,0.01,54,5.5,2.08,2022,11,4
GME-04075,Wild Reign 5,Xbox One,Accion,EA,2021-05-06,0.19,1.28,0.96,0.03,100,10.0,2.46,2021,5,2
GME-04076,Rogue Nexus 5,PS4,Deportes,Sony,2022-01-18,2.94,0.32,0.98,0.03,77,8.4,4.28,2022,1,1
GME-04077,Silent Forge 5,PS4,Deportes,EA,2019-03-17,2.26,1.06,0.01,0.0,51,4.9,3.33,2019,3,1
GME-04078,Ancient Hunters 5,Nintendo Switch,RPG,Sony,2023-06-08,1.25,1.1,2.98,0.76,59,5.6,6.1,2023,6,2
GME-04079,Inferno Empire 5,Nintendo Switch,Deportes,Ubisoft,2021-01-06,1.08,1.16,4.22,0.68,73,6.2,7.14,2021,1,1
GME-04080,Turbo Zero 5,PS5,Accion,Take-Two,2022-12-07,3.01,2.34,0.15,0.37,65,6.3,5.86,2022,12,4
GME-04081,Shadow Quest 5,Xbox One,Shooter,EA,2023-07-22,0.57,3.69,0.53,0.05,65,7.5,4.83,2023,7,3
GME-04082,Dark Wars 5,Mobile,Puzzle,Tencent,2022-01-04,3.99,0.37,2.74,0.06,85,9.0,7.16,2022,1,1
GME-04083,Neon Legends 5,Mobile,Simulacion,Ubisoft,2022-05-01,1.11,1.05,1.5,0.42,95,10.0,4.08,2022,5,2
GME-04084,Cyber Chronicles 5,PS5,Simulacion,Square Enix,2022-07-30,0.01,0.12,1.2,0.33,54,5.4,1.66,2022,7,3
GME-04085,Iron Rising 5,Mobile,Accion,Tencent,2019-06-24,2.16,0.54,0.05,0.24,66,6.7,2.98,2019,6,2
GME-04086,Star Odyssey 5,PS5,Deportes,Activision,2019-08-12,1.93,1.75,2.92,0.18,84,7.7,6.78,2019,8,3
GME-04087,Blood Arena 5,Mobile,Accion,Nintendo,2023-04-24,1.68,0.06,3.0,0.02,91,9.0,4.77,2023,4,2
GME-04088,Crystal Frontier 5,PS4,Estrategia,EA,2020-05-23,0.43,0.16,0.53,0.08,69,6.5,1.19,2020,5,2
GME-04089,Phantom Tactics 5,Mobile,Shooter,Take-Two,2022-09-08,0.99,0.68,0.29,0.33,69,6.8,2.29,2022,9,3
GME-04090,Storm Horizon 5,PS4,Accion,Activision,2022-09-23,1.24,0.87,0.14,0.48,79,8.0,2.72,2022,9,3
GME-04091,Solar Saga 5,Xbox Series X,Estrategia,Take-Two,2020-12-28,0.98,1.54,1.24,0.87,70,6.4,4.63,2020,12,4
GME-04092,Frozen Legacy 5,Nintendo Switch,Aventura,Square Enix,2019-12-07,2.67,0.93,0.67,0.33,62,5.9,4.6,2019,12,4
GME-04093,Golden Fury 5,Xbox One,Shooter,Microsoft,2022-08-18,2.56,1.22,0.42,0.54,76,7.6,4.74,2022,8,3
GME-04094,Lost Reborn 5,Xbox One,Accion,Take-Two,2022-06-08,7.14,1.55,0.32,0.47,94,10.0,9.48,2022,6,2
GME-04095,Final Evolution 5,PS4,Simulacion,Sony,2019-04-01,1.41,2.47,0.41,1.67,95,9.4,5.95,2019,4,2
GME-04096,Hyper Worlds 5,PC,RPG,Ubisoft,2022-02-27,0.75,0.83,0.19,0.07,62,6.1,1.84,2022,2,1
GME-04097,Mega Strike 5,PS5,Aventura,EA,2022-08-14,1.15,1.39,0.55,0.11,54,6.1,3.2,2022,8,3
GME-04098,Ultra Assault 5,PS4,Shooter,EA,2022-10-19,4.37,3.01,0.14,0.02,46,5.7,7.54,2022,10,4
GME-04099,Chrono Dominion 5,Mobile,Aventura,Tencent,2022-08-17,1.13,1.17,0.18,0.3,64,5.8,2.78,2022,8,3
GME-04100,Eternal Vanguard 5,PS5,Aventura,Tencent,2021-03-29,0.27,1.08,0.41,0.64,73,7.5,2.39,2021,3,1
GME-04101,Mystic Blade 5,Xbox Series X,Simulacion,Sony,2023-03-22,1.09,0.71,0.5,0.01,56,4.6,2.31,2023,3,1
GME-04102,Savage Force 5,PS4,Estrategia,Square Enix,2020-11-10,0.53,1.22,0.07,0.09,55,5.6,1.91,2020,11,4
GME-04103,Grand Protocol 5,Mobile,RPG,Nintendo,2023-06-19,0.17,1.25,0.24,0.11,85,9.1,1.77,2023,6,2
GME-04104,Epic Drift 5,Mobile,Deportes,Take-Two,2021-05-31,6.0,0.17,0.6,0.42,55,5.5,7.19,2021,5,2
GME-04105,Wild Reign 5,Xbox Series X,Deportes,Activision,2019-08-05,3.1,3.78,0.09,0.2,70,7.0,7.18,2019,8,3
GME-04106,Rogue Nexus 5,PS4,RPG,Tencent,2019-01-22,1.35,0.28,0.83,0.01,72,6.9,2.47,2019,1,1
GME-04107,Silent Forge 5,PS5,Puzzle,Sony,2019-07-21,0.38,1.33,0.14,0.19,61,6.2,2.04,2019,7,3
GME-04108,Ancient Hunters 5,PC,Estrategia,Ubisoft,2020-06-13,3.01,0.79,0.12,0.23,93,8.6,4.15,2020,6,2
GME-04109,Inferno Empire 5,Nintendo Switch,Shooter,EA,2020-03-30,0.82,0.4,3.65,0.02,81,8.4,4.88,2020,3,1
GME-04110,Turbo Zero 5,PC,Aventura,Nintendo,2021-11-11,1.07,0.46,0.61,0.3,63,6.2,2.44,2021,11,4
